TIMESTAMP,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
6383224,7.36752,1.91697,2.38095,7.22589,6.60073,-3.75336,1.0525,-3.93895,
6384407,7.36752,1.90232,2.38095,7.18681,6.60073,-3.66056,1.06227,-3.92918,
6385586,7.36264,1.9072,2.38095,7.18681,6.60073,-3.64591,1.06716,-3.93895,
6386764,7.36264,1.9072,2.38095,7.18681,6.60073,-3.73382,1.06227,-3.93407,
6387941,7.36264,1.9072,2.38095,7.18681,6.60562,-3.72894,1.06227,-3.93895,
6389120,7.36264,1.9072,2.38095,7.18681,6.60562,-3.66056,1.06227,-3.93407,
6390303,7.36264,1.9072,2.38095,7.1917,6.60562,-3.69963,1.05739,-3.93895,
6391479,7.36264,1.91209,2.38095,7.18681,6.60562,-3.74359,1.05739,-3.93407,
6392656,7.36264,1.91209,2.38095,7.0696,6.58608,-3.7094,1.06227,-3.93407,
6393837,7.35775,1.91209,2.38095,7.1917,6.60562,-3.64591,1.11111,-3.93407,
6395023,7.35775,1.91697,2.38095,7.19658,6.60562,-3.7094,1.06227,-3.94383,
6396203,7.35775,1.92674,2.38584,7.19658,6.6105,-3.75824,1.06227,-3.93895,
6397384,7.35775,1.92186,2.38095,7.19658,6.6105,-3.72405,1.07204,-3.92918,
6398585,7.35775,1.92186,2.38095,7.20147,6.6105,-3.65079,1.09646,-3.93407,
6399762,7.35775,1.92186,2.38095,7.20147,6.6105,-3.70452,1.116,-3.93895,
6400943,7.35775,1.92674,2.38095,7.19658,6.61538,-3.72894,1.06716,-3.93407,
6402120,7.35775,1.92186,2.38095,7.20147,6.61538,-3.73871,1.06716,-3.93895,
6403319,7.35287,1.92186,2.38584,7.20147,6.62027,-3.69475,1.06716,-3.93407,
6404502,7.35287,1.92186,2.38095,7.20635,6.61538,-3.70452,1.06227,-3.93895,
6405682,7.35287,1.9072,2.38095,7.20147,6.61538,-3.75824,1.06227,-3.94383,
6406861,7.35287,1.91209,2.38095,7.24542,6.62027,-3.73382,1.06227,-3.93895,
6408042,7.35287,1.91209,2.38095,7.20635,6.62027,-3.7094,1.07692,-3.92918,
6409218,7.34799,1.91697,2.38095,7.20635,6.62027,-3.70452,1.09158,-3.92918,
6410399,7.34799,1.91209,2.38095,7.24542,6.62515,-3.68987,1.07204,-3.93407,
6411577,7.34799,1.91697,2.38095,7.21123,6.62515,-3.68498,1.06716,-3.93895,
6412757,7.34799,1.91697,2.38095,7.20147,6.62515,-3.68987,1.116,-3.93895,
6413936,7.34799,1.91697,2.38095,7.21123,6.62515,-3.73382,1.09158,-3.92918,
6415116,7.34799,1.91209,2.38095,7.14286,6.62027,-3.7094,1.06716,-3.94872,
6416298,7.3431,1.92186,2.38095,7.20635,6.62515,-3.69963,1.07204,-3.94872,
6417475,7.3431,1.92674,2.38095,7.21612,6.63004,-3.71429,1.08669,-3.93407,
6418653,7.3431,1.92674,2.38095,7.21612,6.63004,-3.71917,1.06227,-3.93407,
6419830,7.3431,1.93162,2.38095,7.10379,6.59096,-3.71429,1.0525,-4.10012,
6421011,7.3431,1.91209,2.38095,7.20147,6.62515,-3.72405,1.04762,-4.10012,
6422193,7.3431,1.91697,2.38095,7.04518,6.62027,-3.69475,1.0525,-3.93895,
6423371,7.3431,1.91697,2.38095,7.221,6.63492,-3.68498,1.06716,-3.94383,
6424554,7.3431,1.91697,2.38095,7.221,6.63492,-3.73382,1.08181,-3.94383,
6425732,7.33822,1.91697,2.38095,7.221,6.63492,-3.73871,1.05739,-3.93895,
6426910,7.33822,1.90232,2.38095,7.221,6.6398,-3.67033,1.05739,-3.93895,
6428088,7.33822,1.9072,2.38095,7.221,6.6398,-3.67033,1.0525,-3.93895,
6429271,7.33822,1.9072,2.38095,7.22589,6.63492,-3.76801,1.04274,-3.94383,
6430453,7.33822,1.9072,2.38095,7.22589,6.6398,-3.69475,1.04762,-3.94383,
6431636,7.33822,1.91697,2.38584,7.22589,6.6398,-3.67033,1.0525,-3.93895,
6432820,7.33822,1.91209,2.38095,7.22589,6.6398,-3.70452,1.09158,-3.93407,
6434001,7.33822,1.91697,2.38095,7.26496,6.64469,-3.7094,1.0525,-3.93895,
6435181,7.33822,1.91209,2.38095,7.23077,6.64469,-3.68498,1.04762,-4.10012,
6436360,7.33822,1.92674,2.38095,7.23077,6.64469,-3.69475,1.04274,-3.93895,
6437539,7.33822,1.92186,2.38095,7.21123,6.64469,-3.71917,1.04762,-3.93895,
6438719,7.33822,1.93162,2.38095,7.23077,6.64469,-3.69963,1.0525,-3.93895,
6439899,7.33822,1.92674,2.38095,7.23565,6.64469,-3.68987,1.0525,-3.93407,
6441075,7.33822,1.93162,2.38095,7.23565,6.64469,-3.71917,1.0525,-3.93407,
6442259,7.33822,1.9072,2.38095,7.23565,6.64957,-3.73382,1.04762,-3.93895,
6443435,7.33822,1.92186,2.38095,7.23565,6.64957,-3.67521,1.04762,-3.93895,
6444612,7.33822,1.91697,2.38095,7.24054,6.64957,-3.69963,1.0525,-3.93895,
6445791,7.33822,1.91697,2.38095,7.24054,6.64957,-3.74359,1.06716,-3.93895,
6446970,7.33822,1.91697,2.38095,7.20635,6.63004,-3.72894,1.09158,-3.92918,
6448151,7.3431,1.92186,2.38095,7.23565,6.64957,-3.66545,1.07204,-3.93895,
6449332,7.33822,1.92674,2.38095,7.24542,6.65446,-3.68498,1.06227,-3.93407,
6450512,7.3431,1.92186,2.38095,7.24542,6.64957,-3.68987,1.06227,-3.93407,
6451694,7.3431,1.92186,2.38095,7.24542,6.65934,-3.72405,1.06716,-3.93407,
6452874,7.3431,1.93162,2.38095,7.24054,6.65446,-3.68498,1.116,-3.92918,
6454056,7.3431,1.93162,2.38095,7.24542,6.65934,-3.68987,1.07204,-4.09524,
6455257,7.3431,1.93162,2.38095,7.24542,6.65934,-3.71429,1.07692,-3.93895,
6456436,7.3431,1.93651,2.38584,7.24542,6.65934,-3.7094,1.08181,-3.93895,
6457612,7.3431,1.93651,2.38584,7.25031,6.66422,-3.69475,1.10134,-3.93407,
6458789,7.3431,1.93651,2.38584,7.25031,6.66422,-3.65079,1.12088,-3.92918,
6459972,7.34799,1.93162,2.38095,7.25519,6.66911,-3.70452,1.13065,-3.92918,
6461148,7.34799,1.93651,2.38584,7.25519,6.66911,-3.64591,1.15995,-3.93407,
6462326,7.34799,1.92186,2.38584,7.12821,6.64957,-3.70452,1.15995,-3.93895,
6463536,7.34799,1.92186,2.38584,7.20635,6.66422,-3.66056,1.15507,-3.9243,
6464717,7.34799,1.92674,2.38584,7.24542,6.66911,-3.68987,1.15995,-3.9243,
6465896,7.34799,1.92186,2.38095,7.26007,6.66911,-3.67033,1.15995,-3.92918,
6467074,7.34799,1.92186,2.38095,7.23565,6.66422,-3.65568,1.15018,-3.91941,
6468251,7.34799,1.91209,2.38095,6.98657,6.47375,-3.69963,1.12576,-3.92918,
6469427,7.34799,1.92674,2.38095,7.17216,6.6398,-3.67521,1.12576,-3.92918,
6470606,7.34799,1.91697,2.38095,7.26007,6.66911,-3.63614,1.14042,-3.93407,
6471784,7.34799,1.92186,2.38095,7.10379,6.67399,-3.64591,1.14042,-3.92918,
6472964,7.34799,1.94628,2.38095,7.22589,6.66911,-3.69963,1.16484,-3.93407,
6474157,7.34799,1.94139,2.38095,7.26496,6.67399,-3.66056,1.12088,-3.92918,
6475334,7.34799,1.94139,2.38095,7.26496,6.67888,-3.60195,1.12576,-3.93407,
6476513,7.34799,1.94628,2.38095,7.23565,6.67399,-3.68987,1.08181,-3.93895,
6477690,7.34799,1.94628,2.38095,7.19658,6.67399,-3.68498,1.04762,-3.93895,
6478867,7.34799,1.92674,2.38095,7.26496,6.67888,-3.63126,1.03785,-3.94383,
6480045,7.34799,1.93162,2.38095,7.19658,6.67399,-3.62149,1.0525,-3.94383,
6481228,7.34799,1.93162,2.38095,7.26496,6.67888,-3.6801,1.10134,-3.93407,
6482409,7.35287,1.93651,2.38095,7.27473,6.68376,-3.65079,1.09646,-3.93407,
6483585,7.34799,1.92186,2.38095,7.26984,6.68376,-3.65079,1.03297,-3.94383,
6484765,7.34799,1.91697,2.38095,7.26496,6.67888,-3.65568,0.989011,-3.94383,
6485947,7.34799,1.91697,2.38095,7.27473,6.68376,-3.67521,0.969475,-3.9536,
6487126,7.34799,1.92186,2.37607,7.27473,6.68376,-3.66545,0.935287,-3.95849,
6488303,7.34799,1.91697,2.37607,7.27473,6.68376,-3.63126,0.969475,-3.9536,
6489482,7.34799,1.91697,2.38095,7.27961,6.68376,-3.63614,1.01832,-3.93895,
6490659,7.34799,1.92186,2.38095,7.27961,6.68864,-3.6801,1.0232,-3.93895,
6491841,7.34799,1.92186,2.38095,7.27961,6.68864,-3.70452,1.02808,-3.93407,
6493018,7.34799,1.92186,2.38095,7.27961,6.69353,-3.63126,1.0525,-3.93407,
6494202,7.34799,1.91697,2.38095,7.28449,6.68864,-3.64103,1.06227,-3.92918,
6495383,7.34799,1.92674,2.38095,7.28449,6.68864,-3.7094,1.08181,-3.91453,
6496561,7.34799,1.92186,2.38095,7.28449,6.68864,-3.7094,1.0232,-3.78755,
6497740,7.34799,1.93162,2.38095,7.28449,6.69353,-3.61172,1.01832,-3.53358,
6498922,7.34799,1.92674,2.38095,7.28449,6.68864,-3.63126,1.0232,-3.52381,
6500103,7.34799,1.92674,2.38095,7.0696,6.65934,-3.72405,1.00855,-3.41148,
6501285,7.34799,1.93162,2.38584,7.29426,6.68864,-3.67521,1.01343,-3.20147,
6502462,7.34799,1.93162,2.38584,7.29426,6.69353,-3.61172,1.01343,-3.0989,
6503643,7.35287,1.93162,2.38584,7.33333,6.69353,-3.63614,0.998779,-3.04518,
6504822,7.35287,1.91697,2.38584,7.33822,6.69353,-3.70452,0.993895,-2.64469,
6506002,7.35287,1.92674,2.38584,7.29915,6.68864,-3.62637,0.974359,-2.23443,
6507180,7.35287,1.91697,2.38584,7.29915,6.68864,-3.57265,0.949939,-1.93651,
6508364,7.34799,1.92186,2.38584,7.29915,6.68376,-3.64103,0.915751,-1.66789,
6509545,7.35287,1.92674,2.38584,7.29915,6.67888,-3.68987,0.891331,-1.1453,
6510725,7.34799,1.93162,2.38584,7.29915,6.67399,-3.60684,0.857143,-0.783883,
6511901,7.34799,1.92674,2.38095,7.29915,6.67399,-3.53846,0.803419,-0.412698,
6513078,7.34799,1.92674,2.38095,7.29915,6.66911,-3.61172,0.735043,-0.144078,
6514256,7.3431,1.93162,2.38095,7.30403,6.66911,-3.60195,0.676435,0.466422,
6515433,7.3431,1.92674,2.38095,7.33822,6.66422,-3.50427,0.554335,0.798535,
6516614,7.3431,1.92674,2.37607,7.27473,6.65934,-3.53846,0.466422,1.07692,
6517795,7.3431,1.93162,2.37607,7.29915,6.65934,-3.54335,0.461538,1.3895,
6518978,7.33822,1.93162,2.37607,7.29915,6.65934,-3.47497,0.500611,1.60928,
6520159,7.33822,1.92186,2.37607,7.03541,6.49328,-3.47497,0.47619,1.72161,
6521337,7.33822,1.92186,2.37607,7.29915,6.64469,-3.49451,0.442002,1.81929,
6522515,7.33822,1.92674,2.37607,7.30403,6.66422,-3.45055,0.437118,1.91697,
6523693,7.33822,1.92186,2.37607,7.30403,6.66911,-3.39683,0.442002,1.71184,
6524870,7.33822,1.92186,2.37607,7.30403,6.67399,-3.39683,0.45177,1.64835,
6526046,7.33822,1.91697,2.37607,7.30403,6.67888,-3.47497,0.456654,1.47741,
6527246,7.33822,1.92674,2.37607,7.30403,6.68864,-3.3138,0.47619,1.30159,
6528452,7.33822,1.92186,2.37118,7.10379,6.67888,-3.3138,0.481074,1.116,
6529629,7.33333,1.92186,2.37118,7.18681,6.68376,-3.41148,0.490842,0.871795,
6530811,7.33333,1.91697,2.37118,7.31868,6.69353,-3.3138,0.466422,0.593407,
6531991,7.33333,1.91697,2.3663,7.29915,6.69841,-3.25519,0.47619,0.202686,
6533170,7.32845,1.91697,2.37118,7.30403,6.7033,-3.35775,0.588523,-0.105006,
6534352,7.32845,1.92186,2.37118,7.30891,6.71306,-3.33822,0.710623,-0.202686,
6535530,7.33333,1.92186,2.37118,7.30891,6.71795,-3.23565,0.818071,-0.40293,
6536708,7.33333,1.92674,2.37607,7.3138,6.71795,-3.25031,0.842491,-0.710623,
6537889,7.33333,1.92674,2.37118,7.3138,6.72283,-3.30891,0.857143,-0.896215,
6539071,7.33333,1.92674,2.37118,7.3138,6.72772,-3.27473,0.866911,-1.08669,
6540254,7.33333,1.92674,2.37607,7.30891,6.7326,-3.24542,0.886447,-1.1453,
6541432,7.33822,1.92186,2.37607,7.31868,6.7326,-3.21612,0.915751,-1.22344,
6542613,7.33822,1.92674,2.37607,7.31868,6.7326,-3.26984,0.881563,-1.52137,
6543791,7.33822,1.92674,2.37607,7.3138,6.73748,-3.26496,0.871795,-1.59463,
6544969,7.33822,1.92674,2.37607,7.32357,6.73748,-3.24054,0.876679,-1.57998,
6546158,7.3431,1.92186,2.37607,7.30891,6.73748,-3.17216,0.896215,-1.60928,
6547339,7.3431,1.92674,2.37607,7.32357,6.73748,-3.21612,0.896215,-1.38462,
6548516,7.3431,1.92674,2.37607,7.3138,6.7326,-3.25031,0.901099,-1.21368,
6549697,7.3431,1.93162,2.37607,7.36264,6.72772,-3.21612,0.905983,-1.12576,
6550877,7.3431,1.92186,2.37607,7.32845,6.7326,-3.16728,0.930403,-1.11111,
6552059,7.33822,1.92674,2.37607,7.31868,6.72772,-3.17705,0.910867,-0.881563,
6553238,7.33822,1.92186,2.37607,7.32845,6.72772,-3.221,0.871795,-0.603175,
6554418,7.33822,1.91697,2.37607,7.32357,6.72283,-3.18193,0.803419,-0.383394,
6555598,7.33822,1.91697,2.37118,7.32845,6.71795,-3.13797,0.705739,-0.192918,
6556777,7.33822,1.9072,2.37118,7.32845,6.71306,-3.14774,0.656899,-0.0610501,
6557955,7.33822,1.91697,2.37118,7.32357,6.71306,-3.17216,0.671551,-0.021978,
6559133,7.33822,1.91209,2.37118,7.32845,6.71306,-3.17216,0.603175,0.15873,
6560310,7.33822,1.91209,2.37118,7.32845,6.71306,-3.08425,0.520147,0.442002,
6561486,7.33822,1.90232,2.37118,7.32845,6.71306,-3.06471,0.490842,0.612943,
6562670,7.33333,1.9072,2.37118,7.36752,6.70818,-3.10867,0.500611,0.749695,
6563853,7.33333,1.9072,2.37118,7.33333,6.71306,-3.11844,0.495726,0.871795,
6565029,7.33822,1.9072,2.37118,7.37241,6.71795,-3.07448,0.490842,0.945055,
6566211,7.33822,1.90232,2.37607,7.33333,6.71795,-3.01587,0.485958,0.959707,
6567391,7.33822,1.89255,2.37118,7.37241,6.71306,-3.05983,0.490842,0.930403,
6568571,7.33822,1.90232,2.37118,7.33822,6.71795,-3.08425,0.485958,0.813187,
6569749,7.33822,1.89744,2.37118,7.33822,6.72283,-3.00611,0.485958,0.666667,
6570928,7.33822,1.90232,2.37118,7.33822,6.72283,-2.98168,0.481074,0.490842,
6572106,7.33333,1.89744,2.37118,7.33822,6.72283,-3.02076,0.485958,0.30525,
6573290,7.33333,1.90232,2.3663,7.33333,6.72772,-3.03541,0.515263,0.18315,
6574475,7.33333,1.89744,2.37118,7.33822,6.7326,-2.9475,0.583639,-0.017094,
6575656,7.33822,1.90232,2.37118,7.3431,6.73748,-2.93284,0.691087,-0.13431,
6576833,7.33822,1.91209,2.37118,7.3431,6.74237,-2.96215,0.735043,-0.163614,
6578013,7.33822,1.92186,2.37607,7.3431,6.74725,-2.96703,0.744811,-0.241758,
6579191,7.33822,1.92186,2.37607,7.3431,6.74725,-2.90354,0.798535,-0.373626,
6580368,7.3431,1.92674,2.37607,7.34799,6.75214,-2.91331,0.832723,-0.471306,
6581548,7.3431,1.92186,2.37607,7.35287,6.75214,-2.93284,0.847375,-0.525031,
6582729,7.3431,1.92674,2.37607,7.35287,6.75702,-2.87424,0.862027,-0.656899,
6583909,7.3431,1.93162,2.37607,7.35287,6.75702,-2.89377,0.862027,-0.695971,
6585088,7.3431,1.92674,2.37607,7.35287,6.75702,-2.87912,0.866911,-0.691087,
6586268,7.3431,1.93162,2.37607,7.35287,6.75702,-2.86447,0.881563,-0.603175,
6587446,7.3431,1.92674,2.37607,7.35287,6.75214,-2.87912,0.881563,-0.520147,
6588622,7.3431,1.92674,2.37607,7.35287,6.75214,-2.87424,0.876679,-0.417582,
6589799,7.3431,1.92674,2.37607,7.35287,6.75214,-2.81563,0.896215,-0.334554,
6590981,7.3431,1.92674,2.37607,7.35287,6.75214,-2.80586,0.852259,-0.30525,
6592180,7.3431,1.92186,2.37118,7.35287,6.74725,-2.84005,0.759463,-0.20757,
6593357,7.3431,1.91697,2.37118,7.39194,6.74725,-2.85958,0.691087,-0.153846,
6594546,7.3431,1.91697,2.37118,7.35775,6.74725,-2.8254,0.739927,-0.100122,
6595729,7.3431,1.92674,2.37118,7.35287,6.74725,-2.77167,0.764347,-0.0757021,
6596910,7.3431,1.92186,2.37607,7.35775,6.74725,-2.78144,0.769231,-0.01221,
6598089,7.3431,1.91697,2.37118,7.35775,6.75214,-2.7619,0.686203,0.0561661,
6599285,7.3431,1.91209,2.37118,7.35287,6.74725,-2.76679,0.608059,0.148962,
6600465,7.3431,1.92186,2.37118,7.35775,6.74725,-2.77167,0.559219,0.266178,
6601648,7.3431,1.91697,2.37118,7.35775,6.74237,-2.71795,0.515263,0.344322,
6602828,7.3431,1.92186,2.37118,7.35775,6.74237,-2.73748,0.505495,0.35409,
6604005,7.3431,1.92186,2.37118,7.36264,6.74237,-2.75702,0.515263,0.310134,
6605181,7.3431,1.93162,2.37118,7.39683,6.74725,-2.75214,0.529915,0.197802,
6606362,7.3431,1.92186,2.37118,7.35775,6.75214,-2.69353,0.549451,0.139194,
6607542,7.3431,1.92186,2.37118,7.36264,6.75214,-2.68864,0.603175,0.01221,
6608727,7.3431,1.91209,2.37607,7.36752,6.75702,-2.70818,0.715507,-0.0561661,
6609903,7.34799,1.91697,2.37607,7.36752,6.7619,-2.71306,0.725275,-0.105006,
6611083,7.34799,1.91209,2.37607,7.40659,6.76679,-2.69353,0.749695,-0.0952381,
6612264,7.34799,1.92186,2.37607,7.37241,6.76679,-2.65934,0.778999,-0.0952381,
6613440,7.34799,1.9072,2.37607,7.37241,6.76679,-2.64957,0.783883,-0.100122,
6614619,7.34799,1.91209,2.37607,7.37241,6.76679,-2.64469,0.744811,-0.119658,
6615797,7.34799,1.90232,2.37607,7.37241,6.76679,-2.66422,0.749695,-0.153846,
6616975,7.34799,1.91209,2.37607,7.37241,6.76679,-2.62515,0.783883,-0.192918,
6618170,7.34799,1.9072,2.37607,7.37729,6.76679,-2.61538,0.778999,-0.261294,
6619356,7.34799,1.9072,2.37607,7.37729,6.77167,-2.59096,0.793651,-0.241758,
6620535,7.34799,1.91209,2.37607,7.37729,6.77167,-2.60562,0.793651,-0.217338,
6621714,7.34799,1.9072,2.37607,7.37241,6.76679,-2.6105,0.798535,-0.197802,
6622895,7.35287,1.9072,2.37607,7.41636,6.77167,-2.59585,0.783883,-0.217338,
6624080,7.34799,1.90232,2.37118,7.37241,6.77167,-2.56166,0.671551,-0.13431,
6625256,7.34799,1.89744,2.37607,7.41148,6.76679,-2.54701,0.647131,-0.129426,
6626436,7.34799,1.90232,2.37607,7.37241,6.76679,-2.57631,0.642247,-0.105006,
6627613,7.34799,1.89744,2.37118,7.37729,6.76679,-2.5812,0.652015,-0.114774,
6628791,7.34799,1.89255,2.37118,7.37729,6.76679,-2.55189,0.656899,-0.114774,
6629969,7.34799,1.88767,2.37118,7.37729,6.77167,-2.53236,0.656899,-0.119658,
6631149,7.34799,1.89255,2.37118,7.37729,6.77167,-2.49817,0.681319,-0.10989,
6632326,7.34799,1.88767,2.37607,7.38217,6.77167,-2.50305,0.695971,-0.10989,
6633508,7.35287,1.88767,2.37607,7.38217,6.77167,-2.52259,0.720391,-0.114774,
6634688,7.35287,1.88767,2.37607,7.38706,6.77656,-2.4884,0.778999,-0.100122,
6635867,7.35287,1.89255,2.37607,7.38706,6.77656,-2.43956,0.798535,-0.0903541,
6637046,7.35287,1.89255,2.37607,7.38706,6.77656,-2.45421,0.813187,-0.0659341,
6638233,7.35287,1.89255,2.37607,7.38706,6.77656,-2.42002,0.744811,-0.0757021,
6639414,7.35287,1.89255,2.37118,7.38217,6.77656,-2.47375,0.676435,-0.017094,
6640592,7.35287,1.88767,2.37118,7.38706,6.77656,-2.45421,0.656899,0.021978,
6641775,7.35287,1.89255,2.37118,7.38706,6.77656,-2.41026,0.666667,0.021978,
6642956,7.35287,1.89255,2.37607,7.38706,6.77656,-2.40049,0.686203,0.01221,
6644137,7.35287,1.89255,2.37118,7.38706,6.77656,-2.3956,0.686203,0.01221,
6645318,7.35287,1.88278,2.37118,7.38706,6.77656,-2.40049,0.691087,0.002442,
6646496,7.35287,1.89255,2.37607,7.39194,6.78144,-2.39072,0.695971,-0.002442,
6647678,7.35287,1.88767,2.37607,7.39194,6.78144,-2.36142,0.705739,-0.00732601,
6648855,7.35287,1.89255,2.37607,7.39194,6.78144,-2.36142,0.715507,-0.026862,
6650034,7.35287,1.89744,2.37607,7.39194,6.78144,-2.32234,0.700855,-0.031746,
6651216,7.35287,1.89744,2.37607,7.43101,6.78144,-2.33211,0.700855,-0.0561661,
6652400,7.35287,1.89255,2.37118,7.39194,6.78144,-2.32723,0.700855,-0.031746,
6653576,7.35287,1.89744,2.37118,7.39194,6.78632,-2.32234,0.695971,-0.0610501,
6654763,7.35775,1.9072,2.37607,7.39194,6.78632,-2.2735,0.710623,-0.03663,
6655967,7.35287,1.89744,2.37118,7.39194,6.78632,-2.28327,0.700855,-0.041514,
6657145,7.35287,1.9072,2.37118,7.39683,6.78632,-2.23932,0.700855,-0.03663,
6658329,7.35287,1.89744,2.37607,7.39683,6.78632,-2.29304,0.700855,-0.031746,
6659511,7.35287,1.9072,2.37118,7.39683,6.78632,-2.28327,0.695971,-0.046398,
6660690,7.35287,1.89744,2.37607,7.39683,6.79121,-2.20513,0.700855,-0.046398,
6661870,7.35287,1.9072,2.37607,7.39683,6.79121,-2.2442,0.705739,-0.046398,
6663055,7.35287,1.90232,2.37118,7.39683,6.79121,-2.22466,0.705739,-0.03663,
6664233,7.35287,1.90232,2.37118,7.40171,6.79121,-2.19536,0.720391,-0.0512821,
6665415,7.35287,1.89744,2.37607,7.44078,6.79121,-2.22955,0.705739,-0.03663,
6666595,7.35287,1.89744,2.37607,7.39683,6.79121,-2.22466,0.705739,-0.041514,
6667779,7.35775,1.89744,2.37607,7.40171,6.79121,-2.14164,0.705739,-0.046398,
6668957,7.35287,1.89744,2.37607,7.40171,6.79121,-2.19536,0.705739,-0.0512821,
6670150,7.35775,1.89255,2.37118,7.40171,6.79121,-2.15629,0.700855,-0.046398,
6671333,7.35775,1.88278,2.37118,7.40659,6.79609,-2.14652,0.705739,-0.046398,
6672511,7.35287,1.89255,2.37607,7.40659,6.79121,-2.18071,0.715507,-0.041514,
6673692,7.35287,1.89255,2.37118,7.40659,6.79609,-2.14652,0.705739,-0.0757021,
6674875,7.35775,1.88767,2.37118,7.40659,6.79609,-2.10745,0.705739,-0.0708181,
6676055,7.35287,1.88767,2.37607,7.40659,6.79609,-2.14652,0.705739,-0.041514,
6677234,7.35287,1.89255,2.37607,7.40659,6.79609,-2.08791,0.710623,-0.046398,
6678416,7.35287,1.89255,2.37118,7.40659,6.79609,-2.10256,0.705739,-0.046398,
6679596,7.35287,1.89255,2.37118,7.40659,6.79609,-2.13675,0.705739,-0.0757021,
6680782,7.35287,1.89255,2.37118,7.41148,6.80098,-2.07814,0.705739,-0.0561661,
6681963,7.35287,1.88767,2.37118,7.41148,6.80098,-2.04396,0.710623,-0.041514,
6683144,7.35287,1.88767,2.37607,7.41148,6.80098,-2.07814,0.710623,-0.0512821,
6684326,7.35775,1.89255,2.37607,7.41148,6.80098,-2.01465,0.710623,-0.041514,
6685502,7.35775,1.89255,2.37607,7.41148,6.80098,-2.06349,0.710623,-0.0512821,
6686684,7.35775,1.88278,2.37118,7.41148,6.80098,-2.07326,0.710623,-0.041514,
6687861,7.35775,1.89255,2.37607,7.41636,6.80098,-2.03419,0.710623,-0.03663,
6689043,7.35775,1.88767,2.37607,7.41636,6.80098,-1.99023,0.720391,-0.041514,
6690223,7.35775,1.88767,2.37607,7.41148,6.80098,-2.03419,0.710623,-0.041514,
6691402,7.35775,1.88278,2.37607,7.41636,6.80586,-1.9707,0.710623,-0.041514,
6692579,7.35775,1.88767,2.37118,7.41636,6.80586,-1.9707,0.715507,-0.041514,
6693761,7.35775,1.88767,2.37607,7.41636,6.80098,-2.01954,0.710623,-0.046398,
6694948,7.35775,1.88278,2.37607,7.41636,6.80586,-1.98535,0.715507,-0.041514,
6696129,7.35775,1.88278,2.37118,7.41636,6.80586,-1.94139,0.715507,-0.046398,
6697309,7.35775,1.8779,2.37118,7.41636,6.80586,-1.96093,0.715507,-0.0512821,
6698489,7.35775,1.88278,2.37118,7.41636,6.80586,-1.95116,0.715507,-0.041514,
6699667,7.35775,1.88767,2.37607,7.41636,6.80586,-1.90232,0.715507,-0.046398,
6700846,7.35775,1.88767,2.37118,7.42125,6.80586,-1.94139,0.715507,-0.046398,
6702027,7.35775,1.88278,2.37607,7.42125,6.80586,-1.92674,0.715507,-0.046398,
6703213,7.35775,1.89255,2.37118,7.42125,6.80586,-1.9072,0.720391,-0.0757021,
6704399,7.35775,1.88278,2.37118,7.42125,6.81074,-1.87302,0.725275,-0.0512821,
6705575,7.35775,1.88767,2.37118,7.42125,6.80586,-1.89255,0.735043,-0.046398,
6706756,7.35775,1.88278,2.37118,7.42125,6.81074,-1.8486,0.725275,-0.041514,
6707939,7.35775,1.88278,2.37607,7.42125,6.81074,-1.86325,0.730159,-0.046398,
6709119,7.35775,1.88767,2.37118,7.42125,6.81074,-1.87302,0.720391,-0.041514,
6710298,7.35775,1.89255,2.37118,7.42125,6.81074,-1.83883,0.720391,-0.0512821,
6711478,7.35775,1.88767,2.37118,7.42613,6.81074,-1.83394,0.725275,-0.046398,
6712655,7.35775,1.88278,2.37118,7.42613,6.81074,-1.81929,0.725275,-0.046398,
6713834,7.35775,1.88767,2.37118,7.42613,6.81074,-1.79976,0.730159,-0.041514,
6715021,7.35775,1.88278,2.37118,7.42613,6.81563,-1.7851,0.720391,-0.046398,
6716202,7.35775,1.88767,2.37118,7.42613,6.81563,-1.80464,0.725275,-0.046398,
6717379,7.35775,1.88767,2.37118,7.4652,6.82051,-1.80952,0.739927,-0.041514,
6718584,7.35775,1.89255,2.37118,7.42613,6.81563,-1.75092,0.735043,-0.041514,
6719767,7.35775,1.88767,2.37118,7.42613,6.81563,-1.75092,0.735043,-0.046398,
6720944,7.35775,1.89255,2.37607,7.42613,6.81563,-1.75092,0.744811,-0.0708181,
6722125,7.35775,1.88767,2.37118,7.42613,6.81563,-1.7265,0.735043,-0.0757021,
6723321,7.35775,1.88278,2.37607,7.43101,6.81563,-1.71184,0.735043,-0.046398,
6724503,7.35775,1.89744,2.37118,7.47009,6.81563,-1.71184,0.735043,-0.0512821,
6725687,7.35775,1.89255,2.37607,7.43101,6.81563,-1.71673,0.730159,-0.046398,
6726866,7.35775,1.89255,2.37607,7.43101,6.82051,-1.68742,0.735043,-0.041514,
6728043,7.35775,1.88767,2.37607,7.43101,6.82051,-1.66789,0.735043,-0.041514,
6729224,7.36264,1.89744,2.37607,7.43101,6.82051,-1.66789,0.730159,-0.046398,
6730404,7.36264,1.88767,2.37118,7.43101,6.82051,-1.663,0.730159,-0.046398,
6731585,7.36264,1.89255,2.37118,7.43101,6.82051,-1.63858,0.735043,-0.046398,
6732766,7.36264,1.89255,2.37118,7.43101,6.82051,-1.63858,0.735043,-0.046398,
