STEP1: 11V, no container, 7 container høj
TIME,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
2918138,7.807082,1.658120,7.636142,6.561661,-7.785330,0.114774,10.950626,1.454245,
2919295,7.807082,1.658120,7.641026,6.561661,-7.799982,0.114774,10.921791,1.444634,
2920453,7.807082,1.658120,7.641026,6.556777,-7.775562,0.114774,11.315872,1.146670,
2921612,7.807082,1.658120,7.641026,6.561661,-7.814634,0.114774,10.969850,1.454245,
2922765,7.807082,1.658120,7.645910,6.556777,-7.819518,0.114774,10.979462,1.454245,
2923919,7.807082,1.658120,7.645910,6.561661,-7.839054,0.114774,10.950626,1.137059,
2925099,7.807082,1.658120,7.650794,6.561661,-7.814634,0.114774,10.969850,1.454245,
2926252,7.807082,1.658120,7.650794,6.556777,-7.878126,0.114774,11.008297,1.454245,
2927409,7.807082,1.658120,7.655678,6.561661,-7.907430,0.119658,10.941015,1.444634,
2928565,7.807082,1.658120,7.660562,6.561661,-7.883010,0.114774,10.989073,1.454245,
2929720,7.807082,1.658120,7.660562,6.556777,-7.804866,0.114774,10.979462,1.444634,
2930875,7.807082,1.658120,7.665446,6.561661,-7.707186,0.114774,11.017908,1.463857,
2932032,7.807082,1.658120,7.665446,6.561661,-7.756026,0.119658,10.950626,1.444634,
2933186,7.807082,1.658120,7.665446,6.561661,-7.756026,0.119658,10.979462,1.454245,
2934340,7.807082,1.663004,7.670330,6.561661,-7.736490,0.119658,10.941015,1.444634,
2935495,7.807082,1.658120,7.670330,6.561661,-7.775562,0.114774,10.921791,1.444634,
2936648,7.807082,1.658120,7.675214,6.561661,-7.799982,0.119658,11.325484,1.463857,
2937803,7.807082,1.658120,7.680098,6.561661,-7.839054,0.114774,10.950626,1.444634,
2938956,7.807082,1.663004,7.680098,6.561661,-7.878126,0.119658,10.950626,1.444634,
2940113,7.807082,1.658120,7.680098,6.561661,-7.887894,0.114774,10.969850,1.454245,
2941266,7.807082,1.658120,7.684982,6.556777,-7.853706,0.114774,11.017908,1.454245,
2942419,7.807082,1.658120,7.684982,6.561661,-7.829286,0.119658,10.941015,1.444634,
2943573,7.807082,1.658120,7.689866,6.556777,-7.799982,0.114774,10.979462,1.444634,
2944726,7.807082,1.658120,7.689866,6.556777,-7.780446,0.114774,11.287037,1.463857,
2945882,7.807082,1.663004,7.694750,6.556777,-7.809750,0.119658,11.008297,1.454245,
2947033,7.807082,1.658120,7.694750,6.561661,-7.819518,0.114774,10.931403,1.444634,
2948221,7.807082,1.658120,7.699634,6.556777,-7.853706,0.114774,10.941015,1.444634,
2949377,7.807082,1.658120,7.699634,6.556777,-7.824402,0.114774,10.989073,1.444634,
2950532,7.802198,1.658120,7.704518,6.561661,-7.746258,0.119658,10.921791,1.444634,
2951686,7.802198,1.658120,7.704518,6.556777,-7.804866,0.114774,10.989073,1.454245,
2952839,7.807082,1.658120,7.709402,6.556777,-7.853706,0.114774,10.931403,1.444634,
2953993,7.807082,1.658120,7.709402,6.556777,-7.785330,0.114774,10.931403,1.444634,
2955150,7.807082,1.658120,7.714286,6.561661,-7.760910,0.114774,10.950626,1.444634,
2956305,7.802198,1.658120,7.714286,6.556777,-7.804866,0.114774,10.960238,1.444634,
2957458,7.802198,1.658120,7.714286,6.556777,-7.809750,0.114774,10.931403,1.444634,
2958610,7.802198,1.658120,7.719170,6.561661,-7.785330,0.119658,10.998685,1.454245,
2959764,7.802198,1.658120,7.719170,6.556777,-7.829286,0.119658,10.950626,1.444634,
2960918,7.802198,1.658120,7.724054,6.556777,-7.756026,0.114774,10.941015,1.444634,
2962075,7.802198,1.658120,7.724054,6.556777,-7.839054,0.114774,10.892956,1.127447,
2963233,7.802198,1.658120,7.728938,6.556777,-7.785330,0.114774,10.931403,1.435022,
2964385,7.802198,1.658120,7.728938,6.556777,-7.829286,0.119658,10.969850,1.454245,
2965539,7.802198,1.658120,7.728938,6.561661,-7.804866,0.114774,10.912179,1.444634,
2966692,7.802198,1.658120,7.733822,6.556777,-7.770678,0.119658,10.941015,1.444634,
2967847,7.802198,1.658120,7.738706,6.556777,-7.775562,0.114774,10.979462,1.444634,
2969000,7.802198,1.658120,7.738706,6.561661,-7.809750,0.114774,10.941015,1.137059,
2970159,7.802198,1.658120,7.743590,6.556777,-7.824402,0.119658,10.950626,1.454245,
2971315,7.802198,1.663004,7.743590,6.556777,-7.848822,0.114774,10.941015,1.444634,
2972469,7.802198,1.658120,7.743590,6.556777,-7.795098,0.119658,10.960238,1.444634,
2973623,7.802198,1.658120,7.748474,6.556777,-7.770678,0.114774,10.969850,1.454245,
2974778,7.802198,1.658120,7.748474,6.556777,-7.780446,0.114774,10.921791,1.454245,
2975937,7.802198,1.658120,7.753358,6.556777,-7.731606,0.119658,10.931403,1.444634,
2977094,7.802198,1.658120,7.758242,6.556777,-7.785330,0.114774,10.989073,1.454245,
2978249,7.802198,1.658120,7.758242,6.561661,-7.692534,0.114774,11.267813,1.454245,
2979409,7.802198,1.658120,7.758242,6.561661,-7.741374,0.119658,10.931403,1.444634,
2980566,7.802198,1.658120,7.763126,6.556777,-7.712070,0.114774,10.931403,1.435022,
2981746,7.802198,1.658120,7.763126,6.556777,-7.726722,0.119658,10.960238,1.454245,
2982900,7.802198,1.658120,7.768010,6.556777,-7.804866,0.119658,10.950626,1.444634,
2984058,7.802198,1.658120,7.768010,6.556777,-7.853706,0.114774,10.960238,1.454245,
2985210,7.802198,1.658120,7.772894,6.556777,-7.863474,0.114774,10.979462,1.454245,
2986362,7.802198,1.658120,7.772894,6.556777,-7.878126,0.119658,10.873733,1.435022,
2987521,7.802198,1.658120,7.777778,6.561661,-7.853706,0.114774,10.931403,1.435022,
2988678,7.802198,1.658120,7.777778,6.556777,-7.863474,0.114774,10.979462,1.444634,
2989834,7.797314,1.658120,7.777778,6.556777,-7.785330,0.114774,10.941015,1.444634,
2990989,7.802198,1.658120,7.782662,6.556777,-7.809750,0.114774,11.287037,1.463857,
2992144,7.797314,1.658120,7.787546,6.556777,-7.785330,0.114774,10.989073,1.463857,
2993299,7.797314,1.658120,7.787546,6.556777,-7.765794,0.114774,10.892956,1.454245,
2994455,7.797314,1.658120,7.792430,6.556777,-7.795098,0.114774,10.941015,1.127447,
2995615,7.797314,1.658120,7.792430,6.556777,-7.839054,0.114774,10.902568,1.435022,
2996769,7.802198,1.658120,7.797314,6.556777,-7.775562,0.119658,10.960238,1.454245,
2997924,7.797314,1.658120,7.797314,6.556777,-7.780446,0.114774,10.989073,1.146670,
2999080,7.797314,1.658120,7.802198,6.556777,-7.887894,0.119658,10.941015,1.454245,
3000260,7.797314,1.658120,7.802198,6.556777,-7.809750,0.119658,10.960238,1.137059,
3001417,7.797314,1.658120,7.807082,6.561661,-7.814634,0.114774,10.950626,1.454245,
3002576,7.797314,1.658120,7.807082,6.556777,-7.736490,0.119658,10.931403,1.444634,
3003732,7.797314,1.658120,7.811966,6.556777,-7.790214,0.114774,10.969850,1.454245,
3004886,7.797314,1.658120,7.811966,6.556777,-7.775562,0.119658,10.931403,1.444634,
3006040,7.797314,1.658120,7.811966,6.556777,-7.829286,0.119658,10.921791,1.444634,
3007196,7.797314,1.658120,7.816850,6.556777,-7.765794,0.114774,10.950626,1.454245,
3008351,7.797314,1.658120,7.821734,6.556777,-7.795098,0.119658,10.912179,1.444634,
3009504,7.797314,1.658120,7.821734,6.556777,-7.760910,0.114774,11.315872,1.454245,
3010659,7.797314,1.658120,7.826618,6.556777,-7.848822,0.119658,10.921791,1.444634,
3011816,7.797314,1.658120,7.826618,6.556777,-7.858590,0.114774,10.979462,1.454245,
3012973,7.797314,1.658120,7.826618,6.556777,-7.848822,0.114774,10.998685,1.454245,
3014127,7.797314,1.658120,7.831502,6.561661,-7.853706,0.119658,10.931403,1.444634,
3015286,7.797314,1.653236,7.831502,6.556777,-7.873242,0.114774,10.989073,1.454245,
3016441,7.797314,1.658120,7.836386,6.556777,-7.848822,0.114774,11.296648,1.463857,
3017595,7.797314,1.658120,7.836386,6.556777,-7.765794,0.114774,10.950626,1.444634,
3018750,7.797314,1.658120,7.836386,6.556777,-7.760910,0.114774,11.296648,1.463857,
3019906,7.797314,1.658120,7.841270,6.556777,-7.863474,0.119658,10.950626,1.454245,
3021068,7.797314,1.658120,7.846154,6.556777,-7.868358,0.114774,10.950626,1.454245,
3022224,7.797314,1.658120,7.846154,6.556777,-7.843938,0.119658,10.960238,1.444634,
3023378,7.797314,1.658120,7.851038,6.556777,-7.760910,0.114774,10.931403,1.127447,
3024533,7.797314,1.653236,7.851038,6.556777,-7.765794,0.119658,10.902568,1.444634,
3025685,7.797314,1.658120,7.851038,6.556777,-7.770678,0.119658,11.277425,1.463857,
3026842,7.797314,1.658120,7.855922,6.556777,-7.799982,0.119658,11.277425,1.463857,
3028001,7.797314,1.658120,7.855922,6.556777,-7.780446,0.119658,10.941015,1.444634,
3029156,7.797314,1.658120,7.860806,6.556777,-7.760910,0.119658,10.960238,1.127447,
3030316,7.797314,1.658120,7.860806,6.556777,-7.746258,0.114774,10.989073,1.444634,
3031478,7.792430,1.653236,7.865690,6.556777,-7.765794,0.114774,11.344707,1.463857,
3032635,7.797314,1.658120,7.865690,6.556777,-7.814634,0.114774,10.950626,1.454245,
3033792,7.792430,1.658120,7.870574,6.556777,-7.780446,0.114774,11.287037,1.463857,
3034948,7.797314,1.658120,7.870574,6.556777,-7.897662,0.119658,11.306260,1.463857,
3036105,7.797314,1.658120,7.875458,6.556777,-7.824402,0.119658,10.892956,1.444634,
3037259,7.792430,1.653236,7.875458,6.556777,-7.834170,0.114774,10.960238,1.444634,
3038433,7.792430,1.653236,7.880342,6.556777,-7.751142,0.114774,10.950626,1.454245,
3039594,7.792430,1.658120,7.880342,6.556777,-7.785330,0.119658,10.912179,1.444634,
3040746,7.792430,1.653236,7.885226,6.556777,-7.829286,0.114774,10.950626,1.127447,
3041901,7.792430,1.653236,7.885226,6.556777,-7.863474,0.114774,10.969850,1.444634,
3043057,7.792430,1.653236,7.890110,6.556777,-7.863474,0.114774,10.979462,1.454245,
3044234,7.792430,1.658120,7.890110,6.556777,-7.868358,0.114774,10.950626,1.454245,
3045392,7.792430,1.653236,7.890110,6.556777,-7.814634,0.114774,11.315872,1.463857,
3046554,7.792430,1.653236,7.894994,6.556777,-7.834170,0.114774,11.008297,1.454245,
3047712,7.792430,1.653236,7.899878,6.556777,-7.917198,0.114774,10.941015,1.137059,
3048870,7.792430,1.653236,7.899878,6.556777,-7.917198,0.114774,10.979462,1.444634,
3050024,7.792430,1.653236,7.904762,6.556777,-7.819518,0.119658,10.969850,1.444634,
3051178,7.792430,1.658120,7.904762,6.556777,-7.677882,0.114774,11.027520,1.146670,
3052337,7.792430,1.653236,7.909646,6.556777,-7.765794,0.119658,10.960238,1.444634,
3053497,7.792430,1.653236,7.909646,6.556777,-7.746258,0.114774,10.969850,1.444634,
3054654,7.792430,1.658120,7.914530,6.556777,-7.736490,0.114774,10.941015,1.454245,
3055812,7.792430,1.658120,7.914530,6.556777,-7.770678,0.114774,10.892956,1.444634,
3056966,7.792430,1.653236,7.919414,6.556777,-7.785330,0.114774,10.969850,1.463857,
3058120,7.792430,1.653236,7.919414,6.556777,-7.878126,0.119658,10.969850,1.454245,
3059275,7.792430,1.653236,7.924298,6.556777,-7.912314,0.119658,10.960238,1.454245,
3060430,7.792430,1.653236,7.924298,6.556777,-7.843938,0.114774,10.969850,1.444634,
3061585,7.792430,1.653236,7.929182,6.556777,-7.922082,0.114774,10.941015,1.444634,
3062737,7.792430,1.653236,7.929182,6.556777,-7.868358,0.114774,10.969850,1.137059,
3063896,7.792430,1.653236,7.929182,6.556777,-7.868358,0.119658,10.969850,1.454245,
3065050,7.792430,1.653236,7.934066,6.556777,-7.795098,0.114774,10.950626,1.444634,
3066202,7.792430,1.653236,7.934066,6.556777,-7.770678,0.114774,10.921791,1.127447,
3067360,7.792430,1.658120,7.938950,6.556777,-7.780446,0.114774,10.941015,1.444634,
3068512,7.792430,1.653236,7.938950,6.556777,-7.843938,0.114774,10.941015,1.444634,
3069665,7.787546,1.653236,7.943834,6.556777,-7.785330,0.114774,10.969850,1.137059,
3070822,7.792430,1.653236,7.943834,6.556777,-7.770678,0.119658,10.931403,1.444634,
3071976,7.787546,1.648352,7.948718,6.556777,-7.824402,0.114774,11.287037,1.463857,
3073135,7.792430,1.658120,7.948718,6.556777,-7.804866,0.114774,11.287037,1.463857,
3074293,7.792430,1.653236,7.953602,6.556777,-7.804866,0.114774,11.277425,1.454245,
3075450,7.792430,1.653236,7.953602,6.556777,-7.883010,0.114774,10.921791,1.435022,
3076604,7.787546,1.653236,7.958486,6.556777,-7.819518,0.114774,10.931403,1.444634,
3077761,7.787546,1.653236,7.963370,6.556777,-7.839054,0.114774,10.941015,1.444634,
3078914,7.787546,1.653236,7.963370,6.556777,-7.897662,0.119658,10.950626,1.444634,
3080073,7.787546,1.653236,7.968254,6.556777,-7.765794,0.114774,10.931403,1.435022,
3081227,7.787546,1.653236,7.968254,6.556777,-7.819518,0.114774,10.950626,1.444634,
3082380,7.787546,1.658120,7.973138,6.556777,-7.809750,0.119658,10.941015,1.435022,
3083536,7.787546,1.658120,7.973138,6.556777,-7.834170,0.119658,10.941015,1.444634,
3084688,7.787546,1.653236,7.978022,6.556777,-7.726722,0.114774,10.931403,1.444634,
3085843,7.787546,1.653236,7.978022,6.556777,-7.829286,0.114774,10.950626,1.444634,
3086995,7.787546,1.653236,7.978022,6.556777,-7.765794,0.114774,10.960238,1.444634,
3088147,7.787546,1.653236,7.982906,6.556777,-7.795098,0.114774,10.969850,1.137059,
3089302,7.787546,1.653236,7.987790,6.556777,-7.868358,0.114774,10.950626,1.444634,
3090459,7.787546,1.658120,7.987790,6.556777,-7.795098,0.119658,10.931403,1.444634,
3091616,7.787546,1.658120,7.987790,6.556777,-7.863474,0.114774,10.979462,1.444634,
3092771,7.787546,1.658120,7.992674,6.556777,-7.834170,0.114774,10.960238,1.454245,
3093925,7.787546,1.658120,7.997558,6.556777,-7.760910,0.114774,10.979462,1.454245,
3095082,7.787546,1.658120,7.997558,6.556777,-7.809750,0.114774,10.921791,1.444634,
3096279,7.787546,1.658120,8.002442,6.556777,-7.829286,0.114774,10.941015,1.444634,
3097435,7.787546,1.658120,8.002442,6.556777,-7.814634,0.119658,10.902568,1.444634,
3098588,7.787546,1.663004,8.007326,6.561661,-7.814634,0.119658,11.248590,1.454245,
3099747,7.787546,1.658120,8.007326,6.556777,-7.790214,0.114774,10.950626,1.454245,
3100903,7.787546,1.663004,8.012210,6.556777,-7.790214,0.114774,10.921791,1.444634,
3102060,7.787546,1.663004,8.012210,6.556777,-7.721838,0.114774,10.931403,1.444634,
3103233,7.787546,1.663004,8.017094,6.556777,-7.804866,0.114774,10.989073,1.137059,
3104389,7.787546,1.663004,8.017094,6.556777,-7.790214,0.114774,10.921791,1.444634,
3105542,7.787546,1.663004,8.021978,6.556777,-7.824402,0.119658,10.941015,1.454245,
3106700,7.787546,1.663004,8.021978,6.556777,-7.804866,0.114774,11.296648,1.463857,
3107864,7.787546,1.663004,8.026862,6.556777,-7.790214,0.114774,10.979462,1.454245,
3109018,7.787546,1.663004,8.026862,6.556777,-7.834170,0.114774,10.941015,1.444634,
3110173,7.787546,1.663004,8.031746,6.556777,-7.785330,0.114774,10.989073,1.444634,
3111332,7.787546,1.667888,8.031746,6.556777,-7.868358,0.114774,10.969850,1.454245,
3112484,7.782662,1.663004,8.036630,6.556777,-7.824402,0.114774,10.941015,1.444634,
3113643,7.787546,1.667888,8.036630,6.556777,-7.780446,0.114774,10.931403,1.444634,
3114797,7.782662,1.667888,8.041514,6.556777,-7.721838,0.114774,10.931403,1.444634,
3115951,7.782662,1.667888,8.041514,6.556777,-7.819518,0.114774,10.921791,1.444634,
3117107,7.782662,1.672772,8.046398,6.556777,-7.804866,0.114774,10.950626,1.444634,
3118265,7.782662,1.672772,8.046398,6.556777,-7.790214,0.114774,10.941015,1.454245,
3119420,7.782662,1.672772,8.051282,6.556777,-7.863474,0.114774,10.941015,1.444634,
3120578,7.782662,1.672772,8.051282,6.556777,-7.834170,0.114774,11.008297,1.156282,
3121738,7.782662,1.672772,8.056166,6.556777,-7.834170,0.114774,10.960238,1.454245,
3122895,7.782662,1.672772,8.056166,6.556777,-7.824402,0.119658,10.950626,1.444634,
3124050,7.782662,1.677656,8.061050,6.556777,-7.785330,0.119658,10.969850,1.444634,
3125204,7.782662,1.677656,8.061050,6.556777,-7.760910,0.119658,10.960238,1.463857,
3126358,7.782662,1.677656,8.065934,6.561661,-7.726722,0.119658,10.931403,1.444634,
3127512,7.782662,1.677656,8.065934,6.556777,-7.746258,0.114774,10.979462,1.137059,
3128670,7.782662,1.677656,8.070818,6.556777,-7.726722,0.114774,10.902568,1.435022,
3129822,7.782662,1.682540,8.070818,6.556777,-7.799982,0.114774,10.950626,1.444634,
3130975,7.782662,1.682540,8.075702,6.556777,-7.809750,0.114774,10.960238,1.444634,
3132131,7.782662,1.682540,8.075702,6.556777,-7.707186,0.119658,11.315872,1.463857,
3133289,7.782662,1.682540,8.080586,6.556777,-7.785330,0.114774,10.969850,1.454245,
3134442,7.782662,1.682540,8.080586,6.556777,-7.780446,0.114774,11.325484,1.463857,
3135601,7.782662,1.682540,8.085470,6.556777,-7.853706,0.114774,10.960238,1.454245,
3136757,7.782662,1.682540,8.085470,6.556777,-7.883010,0.114774,10.950626,1.444634,
3137909,7.782662,1.687424,8.090354,6.556777,-7.843938,0.119658,10.941015,1.137059,
3139064,7.782662,1.687424,8.090354,6.556777,-7.873242,0.114774,10.989073,1.454245,
3140241,7.782662,1.687424,8.095238,6.556777,-7.897662,0.114774,11.325484,1.463857,
3141397,7.782662,1.687424,8.095238,6.556777,-7.824402,0.114774,11.008297,1.454245,
3142551,7.782662,1.692308,8.100122,6.556777,-7.736490,0.119658,10.960238,1.454245,
3143705,7.782662,1.697192,8.105006,6.556777,-7.799982,0.119658,10.912179,1.444634,
3144864,7.782662,1.692308,8.105006,6.556777,-7.814634,0.114774,10.950626,1.454245,
3146022,7.782662,1.697192,8.105006,6.561661,-7.775562,0.114774,10.941015,1.454245,
3147178,7.782662,1.697192,8.109890,6.556777,-7.829286,0.114774,10.912179,1.435022,
3148339,7.782662,1.697192,8.109890,6.556777,-7.814634,0.114774,10.960238,1.444634,
3149496,7.782662,1.702076,8.114774,6.556777,-7.790214,0.114774,10.960238,1.444634,
3150649,7.782662,1.702076,8.114774,6.556777,-7.775562,0.119658,10.950626,1.454245,
3151804,7.782662,1.702076,8.119658,6.556777,-7.751142,0.114774,10.969850,1.454245,
3152989,7.782662,1.702076,8.119658,6.556777,-7.795098,0.119658,10.979462,1.444634,
3154142,7.782662,1.706960,8.124542,6.556777,-7.780446,0.119658,11.325484,1.463857,
3155300,7.777778,1.706960,8.124542,6.556777,-7.799982,0.114774,10.960238,1.444634,
3156453,7.777778,1.706960,8.129426,6.556777,-7.756026,0.114774,10.950626,1.127447,
3157609,7.777778,1.711844,8.129426,6.556777,-7.814634,0.119658,10.969850,1.463857,
3158763,7.777778,1.711844,8.134310,6.556777,-7.814634,0.119658,10.892956,1.435022,
3159927,7.777778,1.716728,8.134310,6.556777,-7.853706,0.119658,11.344707,1.463857,
3161082,7.777778,1.716728,8.139194,6.556777,-7.863474,0.114774,10.969850,1.454245,
3162234,7.777778,1.716728,8.139194,6.556777,-7.809750,0.114774,11.065967,1.454245,
3163388,7.777778,1.716728,8.144078,6.561661,-7.941618,0.114774,10.979462,1.454245,
3164540,7.777778,1.721612,8.144078,6.556777,-7.731606,0.114774,10.941015,1.444634,
3165693,7.777778,1.721612,8.148962,6.556777,-7.941618,0.114774,10.941015,1.444634,
3166845,7.777778,1.726496,8.148962,6.556777,-7.843938,0.114774,10.950626,1.444634,
3168001,7.777778,1.726496,8.153846,6.556777,-7.819518,0.114774,10.969850,1.444634,
3169156,7.777778,1.731380,8.153846,6.561661,-7.829286,0.114774,10.960238,1.444634,
3170308,7.777778,1.731380,8.158730,6.556777,-7.795098,0.114774,10.960238,1.444634,
3171465,7.777778,1.731380,8.158730,6.561661,-7.751142,0.114774,10.941015,1.454245,
3172620,7.777778,1.736264,8.163614,6.561661,-7.785330,0.114774,10.979462,1.454245,
3173773,7.777778,1.741148,8.168498,6.561661,-7.795098,0.119658,10.912179,1.444634,
3174925,7.777778,1.741148,8.168498,6.556777,-7.848822,0.119658,10.969850,1.137059,
3176086,7.777778,1.746032,8.168498,6.556777,-7.765794,0.114774,10.969850,1.454245,
3177240,7.777778,1.746032,8.173382,6.561661,-7.853706,0.119658,10.969850,1.454245,
3178397,7.777778,1.746032,8.173382,6.556777,-7.756026,0.114774,10.969850,1.454245,
3179559,7.777778,1.750916,8.178266,6.556777,-7.824402,0.119658,10.950626,1.444634,
3180712,7.777778,1.750916,8.183150,6.561661,-7.677882,0.114774,10.941015,1.435022,
3181867,7.777778,1.750916,8.183150,6.556777,-7.809750,0.114774,10.969850,1.444634,
3183023,7.772894,1.755800,8.183150,6.556777,-7.795098,0.119658,10.950626,1.454245,
3184209,7.777778,1.755800,8.188034,6.561661,-7.834170,0.114774,11.287037,1.454245,
3185365,7.777778,1.760684,8.192918,6.561661,-7.873242,0.114774,11.296648,1.463857,
3186523,7.777778,1.760684,8.192918,6.561661,-7.814634,0.119658,10.960238,1.454245,
3187678,7.772894,1.765568,8.197802,6.556777,-7.853706,0.114774,10.931403,1.435022,
3188831,7.777778,1.765568,8.197802,6.556777,-7.702302,0.114774,10.941015,1.127447,
3189990,7.772894,1.770452,8.202686,6.561661,-7.795098,0.114774,10.960238,1.454245,
3191146,7.777778,1.770452,8.202686,6.561661,-7.736490,0.114774,10.931403,1.444634,
3192298,7.777778,1.775336,8.202686,6.561661,-7.804866,0.114774,11.306260,1.463857,
3193455,7.772894,1.775336,8.207570,6.561661,-7.829286,0.114774,10.960238,1.444634,
3194610,7.777778,1.780220,8.212454,6.561661,-7.829286,0.119658,11.296648,1.454245,
3195783,7.772894,1.780220,8.212454,6.561661,-7.770678,0.119658,10.941015,1.444634,
